2004-03-19,00:00:00,1.23825,1.24058,1.2254,1.22829,1286930.9,0.546
2004-03-21,00:00:00,1.22754,1.2279,1.22657,1.2273,64255.2,0.536
2004-03-22,00:00:00,1.22733,1.23983,1.22189,1.23385,1362258,0.4863
2004-03-23,00:00:00,1.234,1.23678,1.22628,1.23379,1361544,0.4877
2004-03-24,00:00:00,1.2337,1.23653,1.21027,1.2133,1362608.8,0.3682
2004-03-25,00:00:00,1.21334,1.21987,1.20962,1.21324,1365256.6,0.4072
2004-03-26,00:00:00,1.21324,1.22083,1.20733,1.21272,1301405,0.4443
2004-03-28,00:00:00,1.21078,1.21403,1.21033,1.21146,65509.3,0.3545
2004-03-29,00:00:00,1.21141,1.21668,1.20559,1.21558,1350203.3,0.4582
2004-03-30,00:00:00,1.21543,1.22263,1.21534,1.21774,1307247.7,0.4774
2004-03-31,00:00:00,1.2177,1.23203,1.21682,1.23016,1357457.8,0.5235
2004-04-01,00:00:00,1.22994,1.23862,1.22532,1.23526,1365750.1,0.5591
2004-04-02,00:00:00,1.23527,1.23677,1.20978,1.21305,1291025.2,0.4553
2004-04-04,00:00:00,1.21076,1.21187,1.20936,1.21021,96248.1,0.3422
2004-04-05,00:00:00,1.2099,1.21263,1.19808,1.20074,1375911.2,0.3439
2004-04-06,00:00:00,1.20086,1.21419,1.19802,1.21197,1359877.4,0.4222
2004-04-07,00:00:00,1.21189,1.21966,1.20472,1.21656,1363471.2,0.4104
2004-04-08,00:00:00,1.2165,1.22166,1.20574,1.20738,1355090.4,0.375
2004-04-09,00:00:00,1.20731,1.21104,1.20607,1.20858,1186229.6,0.4727
2004-04-11,00:00:00,1.20857,1.20922,1.20667,1.20683,81998.8,0.4636
2004-04-12,00:00:00,1.20726,1.20956,1.2049,1.20731,1337788.5,0.4693
2004-04-13,00:00:00,1.2073,1.20808,1.19021,1.1924,1331098.2,0.4063
2004-04-14,00:00:00,1.19248,1.19739,1.18678,1.19383,1376461.4,0.3901
2004-04-15,00:00:00,1.19407,1.1992,1.1891,1.19727,1374690.8,0.3979
2004-04-16,00:00:00,1.19732,1.20442,1.1921,1.19886,1270148.5,0.325
2004-04-18,00:00:00,1.19989,1.20261,1.1998,1.20123,94743.2,0.3037
2004-04-19,00:00:00,1.20132,1.20756,1.19952,1.20022,1352479.9,0.402
2004-04-20,00:00:00,1.20049,1.20089,1.18198,1.18271,1362834.6,0.3285
2004-04-21,00:00:00,1.18272,1.19111,1.17758,1.17937,1359517.1,0.3557
2004-04-22,00:00:00,1.17941,1.19401,1.17913,1.19227,1366570.9,0.3699
2004-04-23,00:00:00,1.19223,1.19262,1.17935,1.18415,1253972,0.2955
2004-04-25,00:00:00,1.18177,1.1821,1.17799,1.17893,96851,0.311
2004-04-26,00:00:00,1.17908,1.1884,1.17573,1.18606,1354695.4,0.3613
2004-04-27,00:00:00,1.18602,1.19456,1.18302,1.19238,1354666.1,0.4158
2004-04-28,00:00:00,1.19212,1.19496,1.182,1.18232,1359561.8,0.369
2004-04-29,00:00:00,1.18257,1.19841,1.18027,1.19538,1374761.5,0.5159
2004-04-30,00:00:00,1.19547,1.20089,1.19185,1.1977,1259142.4,0.5205
2004-05-02,00:00:00,1.1977,1.2,1.19745,1.19837,96030.4,0.506
2004-05-03,00:00:00,1.19844,1.19934,1.19189,1.19336,1358936.4,0.4711
2004-05-04,00:00:00,1.19309,1.21173,1.19284,1.21049,1348087.9,0.5422
2004-05-05,00:00:00,1.21052,1.21786,1.20998,1.21584,1362100.6,0.5684
2004-05-06,00:00:00,1.21604,1.21734,1.20625,1.20685,1370209.2,0.6143
2004-05-07,00:00:00,1.20684,1.21313,1.1874,1.18782,1261179.2,0.5348
2004-05-09,00:00:00,1.18648,1.18936,1.1858,1.18602,98786.1,0.4716
2004-05-10,00:00:00,1.18619,1.18785,1.18103,1.18631,1360349.3,0.5105
2004-05-11,00:00:00,1.18658,1.18885,1.17869,1.18752,1354748.8,0.5437
2004-05-12,00:00:00,1.18752,1.19402,1.18322,1.19092,1374317.2,0.5257
2004-05-13,00:00:00,1.19081,1.19294,1.17708,1.18015,1374528.8,0.4383
2004-05-14,00:00:00,1.18023,1.19007,1.17806,1.18825,1271208.2,0.5305
2004-05-16,00:00:00,1.18832,1.18958,1.18758,1.18799,94551.2,0.4562
2004-05-17,00:00:00,1.18838,1.2058,1.18782,1.20364,1358104.9,0.5304
2004-05-18,00:00:00,1.20349,1.20358,1.19272,1.19397,1370785.4,0.4794
2004-05-19,00:00:00,1.19429,1.20409,1.19381,1.19997,1365915.2,0.5307
2004-05-20,00:00:00,1.20001,1.20127,1.18942,1.19544,1371075.9,0.4208
2004-05-21,00:00:00,1.19542,1.20679,1.1953,1.19801,1268521.2,0.4034
2004-05-23,00:00:00,1.19817,1.20021,1.19782,1.19897,97363.5,0.4532
2004-05-24,00:00:00,1.19899,1.20231,1.19324,1.19926,1366705.2,0.5873
2004-05-25,00:00:00,1.19924,1.21263,1.19888,1.21077,1366979.2,0.6645
2004-05-26,00:00:00,1.21082,1.21422,1.20814,1.20992,1351294.9,0.6558
2004-05-27,00:00:00,1.21,1.22884,1.20867,1.22695,1362757.2,0.7153
2004-05-28,00:00:00,1.22714,1.22956,1.22002,1.22118,1259306.3,0.661
2004-05-30,00:00:00,1.22304,1.22529,1.22272,1.22299,97281,0.752
